gameDuration,win,FirstBlood,FirstTower,FirstBaron,FirstDragon,wardPlaced,wardKills,totalMinionKills,jungleMinionKills,totalHeal
1171,Blue,0,1,0,1,1,1,1,1,1
1299,Red,0,1,1,1,0,1,1,1,1
622,Red,1,1,1,1,1,1,1,1,0
1186,Red,1,1,1,0,1,1,1,1,0
1442,Red,0,1,1,0,0,1,0,0,0
1433,Blue,1,1,0,1,1,0,0,1,1
933,Red,1,1,1,1,1,0,1,1,1
1544,Red,1,1,1,1,1,1,1,1,1
1551,Red,0,0,1,0,1,1,0,1,1
1190,Blue,1,1,0,1,1,0,1,1,1
1832,Red,0,0,1,0,0,1,1,0,1
1541,Red,1,1,1,1,0,0,0,0,1
1217,Blue,1,1,0,0,0,1,0,1,0
1264,Blue,1,1,0,0,0,0,0,1,1
1768,Red,0,1,1,1,0,1,1,1,1
1623,Red,1,0,1,1,1,1,1,1,1
1560,Red,0,0,0,1,1,0,1,1,1
2021,Blue,0,0,1,1,0,1,0,1,0
1759,Blue,1,0,1,1,1,0,1,1,1
660,Red,0,1,1,0,1,0,1,1,1
2259,Red,1,1,1,0,0,1,0,1,0
1546,Red,1,1,1,1,0,0,1,1,1
992,Blue,1,1,0,0,0,1,1,1,1
1565,Blue,1,1,1,1,1,0,1,1,1
1795,Red,1,0,1,1,0,1,1,1,1
1658,Red,0,0,0,0,0,1,1,0,1
967,Red,1,1,1,1,1,0,1,1,1
1790,Red,0,0,0,0,1,0,0,0,1
1434,Blue,0,1,1,1,1,0,0,1,0
2334,Blue,1,1,0,1,1,0,1,1,1
923,Blue,1,1,0,1,1,0,1,1,1
1694,Blue,1,1,0,1,1,1,1,1,0
972,Red,1,1,1,1,0,1,1,1,1
1279,Red,0,1,1,1,1,1,1,1,1
1284,Blue,1,0,1,0,1,1,0,0,1
1270,Blue,1,1,0,1,1,1,1,1,1
2111,Blue,0,1,1,0,0,1,1,1,1
1972,Blue,0,1,0,0,1,1,0,1,1
1427,Red,1,0,1,1,0,0,1,1,0
765,Red,1,1,1,1,1,1,1,1,1
957,Red,1,1,1,1,0,1,1,0,1
1617,Red,1,0,1,1,1,1,0,0,1
1642,Red,1,1,1,0,1,1,1,1,1
1572,Red,1,1,1,1,0,1,1,1,1
1867,Blue,0,0,0,1,0,1,1,1,1
2384,Blue,1,0,1,0,1,0,0,1,0
1252,Red,1,1,1,1,0,1,1,1,1
995,Red,1,1,0,1,0,0,1,1,1
1477,Blue,0,0,0,0,1,0,1,1,1
1629,Blue,1,1,1,1,0,0,1,1,1
1889,Blue,0,0,0,0,0,1,1,1,0
1357,Red,1,1,1,1,1,1,0,1,1
1569,Blue,1,1,1,1,1,0,1,1,1
2355,Red,0,1,1,1,1,0,0,1,1
854,Blue,0,1,0,1,0,1,0,1,1
1227,Blue,1,1,0,1,1,1,1,1,1
1954,Blue,0,0,1,0,0,0,0,0,1
1648,Blue,0,1,1,0,1,1,1,1,1
1784,Blue,1,1,0,0,1,0,1,1,0
1223,Blue,1,1,0,0,0,1,1,1,1
1315,Blue,0,0,1,1,0,1,1,1,1
1538,Blue,0,1,0,0,0,1,1,0,1
924,Blue,1,1,0,1,1,1,1,1,1
1274,Red,0,1,1,1,0,0,1,1,1
1238,Blue,1,1,0,1,1,0,1,0,1
1230,Blue,0,1,0,0,0,1,0,1,1
1660,Blue,1,1,0,1,1,0,0,0,1
1744,Red,1,0,1,1,1,1,1,0,1
1834,Red,1,1,1,0,1,1,0,1,0
1842,Blue,0,1,1,0,1,1,0,1,1
1307,Blue,1,1,0,1,1,1,1,1,1
1082,Blue,1,1,0,0,1,1,0,1,0
1326,Blue,1,1,0,1,1,1,1,1,0
1900,Blue,1,0,0,0,1,0,1,0,1
1212,Blue,0,1,0,0,0,1,1,0,0
932,Red,1,1,1,1,1,0,1,1,0
723,Blue,1,1,0,1,1,1,1,1,1
2226,Red,0,0,1,1,1,0,1,0,1
790,Red,1,1,1,1,1,0,1,1,1
1250,Blue,1,1,0,0,0,1,1,1,1
1676,Red,0,0,1,1,1,0,0,0,1
1557,Blue,1,1,1,0,0,1,0,1,1
1920,Blue,0,0,1,0,0,1,1,1,1
1930,Blue,1,0,0,1,0,1,0,0,1
1761,Blue,1,1,0,0,1,0,1,0,0
1529,Blue,1,0,1,1,1,1,1,1,1
1144,Blue,1,1,0,1,1,1,1,1,1
1972,Red,0,0,1,1,1,1,1,1,1
1140,Red,1,0,1,1,0,0,0,0,1
2027,Blue,1,1,0,1,1,1,1,0,0
960,Red,1,1,1,1,0,0,1,1,1
633,Red,1,1,1,1,0,1,1,1,1
985,Red,0,1,1,1,1,1,1,1,1
1945,Blue,1,1,1,1,0,1,1,1,1
1869,Blue,0,0,1,0,1,0,0,1,1
994,Blue,1,0,0,1,1,1,1,1,1
1413,Blue,0,1,1,0,1,1,1,1,1
1877,Blue,0,1,0,1,0,0,1,0,1
1081,Blue,1,1,0,1,1,1,1,1,1
1722,Red,0,1,1,1,0,0,1,1,1
1601,Red,0,1,1,1,0,1,1,1,1
1377,Blue,1,1,1,0,1,0,1,1,1
1360,Blue,1,1,1,0,0,1,0,1,1
1347,Blue,0,0,0,0,1,0,1,0,0
2430,Blue,1,1,0,0,0,1,1,1,0
1398,Blue,0,1,0,1,1,0,1,1,1
1405,Blue,0,1,0,0,1,0,1,1,0
1515,Blue,0,0,0,1,1,1,1,1,0
2339,Red,0,0,1,1,0,1,1,1,1
1221,Blue,1,1,0,0,1,0,1,1,1
979,Blue,1,1,0,1,1,1,1,1,1
1609,Blue,0,0,0,0,1,0,1,0,1
1609,Red,1,1,1,1,1,1,1,1,0
1475,Blue,0,0,1,1,1,0,0,1,1
1528,Red,1,0,1,0,0,1,0,1,1
1267,Red,1,1,1,1,1,1,1,1,0
1325,Red,1,1,1,1,1,0,0,1,0
1577,Red,1,0,1,1,1,1,0,1,1
1599,Blue,1,1,1,0,0,1,1,1,1
936,Red,1,1,1,1,1,1,1,1,0
1254,Blue,1,1,0,1,1,1,0,1,1
1103,Red,1,1,1,1,1,1,1,1,0
1992,Red,1,0,1,1,1,0,0,1,1
952,Blue,0,1,0,1,1,0,1,1,0
1591,Red,0,1,1,1,0,0,1,1,1
830,Blue,1,1,0,1,1,1,1,1,1
1801,Blue,1,0,0,0,1,1,0,1,1
1320,Red,1,1,1,1,1,1,1,1,1
2795,Blue,1,0,0,0,1,1,1,0,1
1460,Red,1,1,1,0,0,1,1,1,1
1938,Red,1,0,1,1,1,0,0,1,1
809,Red,0,1,1,1,1,0,1,0,0
688,Blue,1,1,0,1,1,1,1,1,1
1007,Blue,1,1,1,1,1,1,1,1,1
1892,Red,0,1,0,1,1,1,1,1,1
1808,Blue,0,1,0,0,0,0,0,1,1
1277,Red,1,1,1,1,0,1,1,1,1
1482,Blue,0,1,1,0,1,1,0,1,1
2020,Red,1,0,1,1,0,1,0,0,1
2326,Red,1,0,1,0,1,1,1,0,1
1437,Blue,1,0,1,1,1,1,1,1,1
2079,Red,0,0,1,1,0,1,0,0,0
931,Red,0,1,1,1,1,1,1,1,1
1140,Red,1,0,1,1,1,1,1,0,0
1337,Blue,1,1,0,0,1,0,0,0,1
1353,Red,0,1,1,1,1,1,1,0,1
1264,Red,0,0,1,1,0,0,0,0,1
2580,Blue,1,1,0,1,0,1,0,0,0
1127,Blue,1,1,0,1,1,1,1,1,1
1577,Blue,1,1,1,1,0,0,0,1,1
2013,Blue,0,1,0,1,1,0,0,1,1
1780,Red,0,0,1,0,0,0,0,1,1
1713,Blue,1,1,1,1,1,1,1,1,0
968,Blue,1,1,0,1,1,1,1,1,1
1589,Blue,1,1,0,0,1,1,1,0,0
2147,Blue,0,0,0,1,0,0,1,0,0
1569,Blue,1,0,0,1,1,1,1,1,0
2390,Red,0,0,1,1,0,1,0,1,0
1265,Red,0,1,1,0,1,1,1,1,0
1519,Red,0,1,1,0,1,1,1,0,1
1432,Blue,1,1,0,0,0,1,0,0,0
1122,Blue,1,1,0,0,1,1,1,1,0
1205,Blue,1,0,0,0,1,1,0,0,1
1656,Blue,1,1,0,1,1,1,0,1,1
1589,Blue,0,0,0,0,0,1,0,0,1
1776,Blue,0,1,1,1,1,1,0,1,1
1396,Blue,1,1,0,0,1,1,0,1,1
1568,Red,0,1,1,1,1,1,1,1,0
739,Red,1,1,1,1,1,0,1,1,1
1169,Red,1,0,1,1,1,0,1,1,0
1680,Blue,1,0,1,1,1,0,0,1,1
1490,Red,1,1,1,1,0,1,1,1,1
1759,Blue,0,1,0,1,1,0,1,1,1
1936,Blue,0,0,0,0,1,1,1,1,0
1173,Red,1,0,1,1,0,0,0,0,1
1721,Blue,0,1,0,0,1,1,0,1,1
1135,Blue,1,1,0,1,1,0,1,1,1
499,Red,0,1,1,1,1,0,1,0,0
969,Red,1,1,1,1,1,0,1,0,1
2409,Blue,0,1,1,1,0,0,0,1,1
1813,Red,1,0,1,1,1,1,1,1,1
1874,Red,1,1,1,1,1,1,0,1,1
1781,Red,1,0,1,1,1,1,1,1,1
1500,Red,0,1,1,1,1,1,1,1,1
2067,Red,1,0,1,1,0,1,1,0,1
1579,Red,1,1,1,1,1,1,0,1,0
1564,Blue,1,1,0,0,1,0,0,0,1
1676,Blue,1,1,1,1,0,1,1,1,0
1389,Blue,0,1,0,1,0,1,1,1,1
845,Red,0,1,1,1,1,0,1,0,1
1188,Blue,1,1,0,0,1,1,1,0,1
1583,Blue,1,1,1,1,0,0,0,0,1
1566,Red,1,1,1,1,1,0,0,1,1
917,Blue,1,1,0,1,1,1,1,1,0
1732,Blue,0,0,0,1,1,0,1,1,1
1210,Blue,0,1,0,1,1,1,1,1,1
635,Blue,0,1,0,1,1,1,1,1,1
2199,Red,0,0,0,1,1,1,1,1,1
1095,Blue,1,0,0,0,0,0,1,0,0
1367,Red,1,1,0,0,0,0,1,1,1
2270,Blue,0,0,1,0,0,1,1,1,0
1362,Red,0,0,1,1,1,1,0,1,1
1112,Red,1,1,1,1,0,1,1,0,0
2062,Blue,1,1,0,0,0,1,0,1,1
1332,Red,0,1,1,1,1,1,1,1,1
1118,Red,0,1,1,1,1,1,1,1,1
968,Red,1,1,1,1,1,0,1,1,1
758,Blue,1,1,0,1,1,1,1,1,1
1505,Blue,1,1,0,0,0,1,1,1,0
1293,Red,1,1,1,0,1,1,0,1,1
1338,Red,1,0,1,1,0,1,1,1,1
1774,Red,1,0,1,0,1,1,1,1,0
1214,Red,0,1,1,1,1,0,1,1,0
1908,Blue,0,1,0,1,0,1,0,1,1
1369,Red,1,1,1,1,1,0,1,0,1
1622,Blue,0,0,0,0,1,1,1,0,1
1572,Blue,0,1,1,1,0,1,1,1,0
2288,Blue,1,1,1,1,1,1,0,1,1
2295,Red,0,1,1,0,1,0,0,1,0
1349,Blue,1,1,1,1,1,0,1,1,1
1899,Red,0,0,1,1,0,0,1,0,1
1293,Red,1,1,1,1,0,0,0,1,1
931,Red,1,1,1,1,1,1,1,1,0
2442,Red,0,0,1,0,1,0,1,0,0
1555,Red,1,1,1,1,0,1,1,1,1
1329,Blue,1,1,0,1,0,1,1,1,1
1274,Blue,1,1,0,1,1,1,1,1,0
739,Blue,1,1,0,1,1,1,1,1,1
922,Blue,0,1,0,1,1,0,1,1,1
1750,Blue,0,1,1,1,1,0,0,1,0
803,Red,0,1,1,1,0,1,0,0,1
1161,Blue,1,1,0,1,1,1,0,1,1
527,Blue,1,1,0,1,1,1,1,1,1
1930,Red,1,0,1,0,1,1,1,0,1
2277,Red,1,1,1,1,0,1,0,0,1
2403,Red,1,0,1,0,1,0,0,1,1
1780,Blue,0,1,0,0,1,1,0,1,1
1587,Red,0,1,1,1,1,1,1,1,1
1450,Red,0,0,1,0,1,0,1,1,1
1653,Red,1,0,1,1,1,0,1,0,1
939,Blue,1,1,0,1,0,1,0,1,1
992,Red,0,1,1,1,0,0,1,1,1
1112,Blue,1,1,0,0,1,1,1,1,1
1519,Red,1,1,1,1,1,0,1,0,1
1714,Blue,0,1,1,1,1,1,1,1,1
1504,Red,1,1,1,1,1,1,1,0,1
1992,Red,1,1,0,1,1,1,0,1,1
1388,Blue,1,1,0,0,1,1,1,1,1
2268,Blue,0,0,1,0,0,1,0,0,1
1576,Blue,1,0,1,1,1,0,1,1,0
1007,Blue,0,0,0,1,0,1,0,1,1
1009,Blue,1,1,0,1,1,1,1,1,1
1342,Red,1,1,1,1,1,1,1,1,1
944,Red,0,1,1,1,0,1,1,1,1
1516,Red,1,1,1,1,0,1,0,1,1
1363,Red,1,1,1,1,0,1,1,1,1
1332,Blue,0,1,0,0,1,1,1,1,1
1338,Blue,0,0,0,1,1,1,1,1,1
1650,Blue,1,1,0,0,0,0,1,1,0
1460,Red,0,0,1,1,1,1,0,1,0
1563,Red,0,0,1,1,1,0,0,0,1
755,Red,0,1,1,1,1,1,1,1,1
1791,Red,0,0,1,1,1,0,1,1,1
1868,Blue,1,1,0,1,1,0,0,1,0
191,Blue,0,0,0,0,1,1,1,1,1
1929,Blue,0,0,1,0,1,0,1,1,1
1474,Red,0,1,1,1,0,1,1,1,1
1661,Blue,0,1,1,1,0,1,1,1,1
2325,Blue,0,0,1,0,1,1,0,1,1
1559,Red,0,1,1,1,1,0,1,1,1
1971,Blue,0,0,0,1,1,0,1,1,1
1144,Red,1,0,1,1,1,0,1,1,0
1542,Blue,1,1,0,1,1,1,0,0,1
1597,Blue,0,1,0,1,1,1,1,1,0
191,Blue,1,0,0,0,1,1,1,1,1
2455,Blue,0,0,0,0,0,1,0,0,1
1476,Blue,1,1,0,0,0,1,0,1,1
1258,Red,0,0,1,0,1,0,1,1,1
1138,Red,0,1,1,1,1,0,1,1,1
2028,Blue,1,1,0,1,0,0,0,1,1
1152,Blue,1,1,0,0,0,1,1,1,1
1208,Red,0,1,1,1,1,0,1,1,1
1879,Blue,0,1,0,1,0,1,0,1,1
1205,Blue,1,1,0,1,1,0,0,1,0
957,Blue,1,1,0,1,1,1,1,1,1
1379,Red,1,1,1,1,0,1,1,1,0
1252,Blue,1,1,0,0,0,1,1,1,1
1648,Blue,1,1,1,0,1,1,1,0,1
1953,Blue,0,1,0,1,0,1,1,1,0
1926,Red,1,1,1,1,0,1,0,1,1
1253,Blue,1,1,0,1,1,0,1,0,0
1233,Red,1,1,1,0,0,1,1,1,0
777,Red,1,1,1,1,1,1,1,1,1
791,Red,1,1,1,1,1,0,1,1,1
1064,Red,1,1,1,1,1,1,1,1,1
1571,Red,1,1,1,1,1,0,1,1,0
1137,Blue,0,1,0,1,1,1,1,1,1
1268,Blue,1,1,0,1,1,1,1,1,1
1002,Red,0,0,1,1,0,0,1,1,1
1273,Blue,1,1,0,1,0,1,1,1,0
2210,Blue,0,0,0,1,1,1,1,0,0
1945,Blue,0,1,1,1,0,1,0,0,0
1407,Blue,1,1,0,1,1,0,0,1,1
1636,Red,0,1,1,1,1,1,1,1,1
1022,Blue,1,1,0,0,1,1,1,1,0
1703,Red,0,0,1,1,1,1,0,1,0
1195,Blue,0,1,0,1,1,1,1,1,1
989,Red,0,1,1,1,0,1,1,1,1
1050,Red,1,0,0,1,1,0,1,1,1
913,Blue,1,1,0,1,0,1,1,1,0
1929,Blue,0,1,0,1,1,1,0,1,1
1425,Blue,1,1,0,1,0,1,1,1,1
662,Red,1,1,1,1,1,0,1,1,1
2165,Red,1,1,1,0,1,1,1,1,0
1440,Blue,1,1,0,1,0,1,1,1,1
1438,Blue,1,1,0,0,1,0,1,1,1
1557,Blue,1,1,1,0,1,1,1,1,1
1673,Blue,0,1,1,1,0,1,1,1,1
1793,Blue,0,1,0,1,0,1,1,1,1
1841,Blue,0,1,1,0,1,0,0,1,1
1662,Blue,1,1,1,1,1,0,1,1,1
1243,Blue,1,0,0,0,1,1,1,1,0
1637,Red,0,1,1,1,1,1,0,1,1
1449,Red,1,1,1,0,1,0,1,1,0
941,Red,1,1,1,1,1,0,1,1,0
1371,Red,1,1,1,0,0,1,1,1,0
2057,Blue,0,1,0,0,0,1,0,0,0
1843,Red,1,1,1,0,1,1,0,1,1
961,Blue,0,1,0,0,0,0,1,1,1
1819,Blue,1,0,0,1,1,1,0,1,1
1624,Red,0,1,1,1,0,1,1,1,0
1805,Red,0,1,1,1,0,1,0,1,0
2217,Blue,0,0,0,0,1,0,1,0,1
1686,Blue,0,1,1,0,0,1,0,1,1
2071,Red,1,1,0,1,0,1,0,1,1
1400,Blue,1,1,0,1,1,0,1,1,1
1219,Red,1,1,1,1,1,1,1,1,1
1389,Red,1,1,1,1,1,0,1,1,1
923,Red,1,1,1,1,1,0,1,0,1
842,Blue,0,1,0,1,1,0,0,0,1
1750,Blue,0,1,1,0,1,1,0,1,1
1740,Red,1,1,1,1,1,1,1,1,1
1617,Blue,1,0,1,0,1,0,1,1,1
683,Blue,1,0,0,0,1,1,0,1,1
1323,Blue,0,0,1,0,0,1,0,0,1
1522,Blue,0,0,0,0,1,1,1,0,0
2021,Blue,1,0,0,0,0,1,0,1,1
1035,Blue,1,0,1,1,1,1,0,1,1
911,Red,1,1,1,1,1,1,1,1,1
1639,Blue,1,0,0,1,0,0,1,0,1
1504,Red,1,1,1,1,1,1,0,1,1
1744,Red,1,0,1,1,1,0,1,1,1
779,Red,1,1,1,1,1,0,1,1,0
1857,Red,1,1,1,1,0,1,0,1,1
1512,Blue,0,1,1,0,0,1,0,1,1
2035,Blue,1,1,1,0,0,0,1,1,0
968,Red,1,1,1,1,1,0,1,1,1
1705,Blue,1,1,0,0,0,1,1,1,0
1605,Red,0,1,1,0,1,1,0,1,1
1675,Blue,0,1,0,0,0,0,0,1,1
945,Red,0,1,1,0,0,1,1,1,1
1434,Blue,0,1,1,0,0,1,1,1,1
1329,Red,0,0,1,1,0,1,1,1,1
1425,Blue,1,1,0,0,1,1,1,0,0
722,Red,1,1,1,1,1,0,1,1,1
2030,Blue,0,1,1,1,1,1,1,0,1
1543,Blue,1,1,1,1,1,0,1,1,1
1200,Red,0,1,1,1,1,1,0,1,1
1394,Red,1,1,1,1,1,0,0,1,1
1847,Red,1,0,1,0,1,0,1,0,0
1426,Red,0,0,1,1,0,0,0,1,1
925,Blue,1,1,0,0,1,1,1,1,1
1131,Red,0,1,1,1,0,1,1,1,1
2069,Blue,0,1,1,0,1,0,1,0,0
2061,Red,0,0,1,0,0,1,1,1,1
1401,Red,1,1,1,0,0,1,0,1,0
1457,Red,1,1,1,1,1,0,1,1,1
1613,Red,0,0,1,1,1,1,1,1,1
1529,Red,1,1,1,0,1,0,0,1,1
968,Blue,1,1,0,0,1,1,1,1,1
1913,Blue,0,1,0,1,1,1,1,1,1
1314,Blue,0,0,0,0,1,1,0,1,0
1722,Red,1,0,1,0,1,0,0,1,1
1713,Red,0,0,1,0,1,0,1,1,1
1368,Blue,0,0,0,0,0,0,0,0,0
1132,Blue,1,1,0,1,0,0,0,1,1
1494,Red,0,1,1,0,1,0,0,1,0
918,Blue,1,1,0,0,1,0,1,1,1
1976,Blue,1,0,0,1,1,1,0,1,0
1995,Blue,1,1,0,0,0,1,1,0,0
1529,Red,1,1,1,1,1,0,1,1,1
1976,Red,1,0,1,0,0,1,1,0,1
1255,Blue,1,1,0,0,0,1,0,1,1
817,Blue,1,1,0,1,1,1,1,1,1
1101,Red,1,1,1,1,1,0,1,0,0
1116,Blue,1,1,0,1,1,1,1,1,1
984,Blue,1,1,0,1,0,1,1,1,1
1738,Blue,0,1,1,1,1,1,1,1,1
1546,Red,0,1,0,1,1,1,1,1,1
408,Blue,0,1,0,0,1,1,0,1,1
935,Blue,1,1,0,1,1,0,1,1,0
1983,Red,0,1,1,0,0,1,0,1,1
1406,Blue,0,0,1,0,1,0,1,1,1
693,Red,1,1,1,1,1,0,1,1,1
1651,Red,1,1,1,1,1,0,0,1,1
1121,Blue,1,1,0,0,1,1,1,1,1
1093,Red,1,1,1,1,1,1,1,1,1
1669,Blue,1,0,1,1,1,1,1,0,1
1442,Red,0,1,1,0,1,0,1,1,1
1676,Red,0,1,1,1,0,1,1,1,1
2748,Blue,0,0,1,0,1,0,0,1,1
2102,Red,1,1,1,1,0,1,1,1,1
1440,Blue,0,0,1,0,0,1,1,1,1
2053,Red,1,0,1,1,1,0,1,1,1
930,Blue,1,1,0,0,1,0,1,0,0
1439,Red,0,1,1,1,0,1,1,1,1
1437,Red,0,0,1,0,0,0,1,1,0
2373,Blue,0,1,0,1,1,0,0,1,0
1774,Blue,0,1,0,0,1,0,1,0,1
688,Red,1,1,1,1,1,0,1,1,1
1469,Blue,1,1,1,1,1,1,1,1,1
1769,Blue,0,0,1,1,1,0,0,1,1
1601,Red,1,1,1,1,0,1,1,1,1
2015,Blue,1,0,1,1,1,0,1,1,0
1297,Red,1,1,1,1,0,1,1,1,1
1424,Blue,1,1,0,0,1,1,0,1,1
1444,Red,1,1,1,1,0,1,1,1,1
2114,Blue,0,1,1,1,0,1,0,0,1
1238,Blue,1,1,0,1,1,1,1,1,1
1574,Red,0,1,1,1,0,0,0,1,0
1709,Red,1,1,1,1,1,0,0,1,0
1831,Blue,0,1,1,1,1,0,0,0,1
1325,Blue,1,1,0,0,1,1,1,1,0
1746,Blue,1,1,1,0,1,0,1,1,0
1734,Blue,0,1,1,0,0,1,1,1,1
779,Red,1,1,1,1,1,1,1,1,1
1580,Blue,0,0,0,0,0,1,1,1,1
1971,Blue,1,0,1,1,1,0,1,1,1
1716,Red,1,0,1,1,0,1,0,0,1
1891,Red,1,0,1,1,0,1,0,1,1
1383,Blue,1,1,0,0,1,0,0,1,1
2593,Blue,0,1,0,0,0,0,0,0,1
755,Red,0,1,1,1,1,0,1,1,1
797,Red,1,1,1,1,0,1,1,1,1
2011,Blue,0,0,0,1,1,0,1,1,0
853,Blue,1,1,0,0,1,0,1,0,0
1688,Blue,0,1,0,1,1,0,0,1,0
1791,Red,1,0,0,0,1,0,1,0,1
1745,Red,1,1,1,0,0,1,1,1,0
1870,Blue,1,1,0,0,0,1,1,1,0
2107,Red,0,0,1,0,1,1,0,1,0
2255,Blue,0,0,1,1,1,1,0,0,0
1907,Blue,0,1,0,0,0,1,0,1,1
1234,Red,1,1,1,0,1,1,0,1,1
1800,Blue,1,1,0,0,0,1,0,0,1
1071,Red,1,0,0,0,0,0,1,0,0
1364,Red,1,1,1,1,1,1,1,1,1
1898,Blue,1,0,0,1,1,0,1,1,0
923,Blue,1,1,0,0,0,1,1,1,1
902,Red,1,1,1,0,0,1,1,1,0
1024,Red,0,1,1,1,1,0,1,1,0
805,Red,1,1,1,1,0,1,1,1,1
1762,Red,1,1,1,1,1,0,1,1,0
984,Red,1,1,1,1,1,0,1,1,1
1284,Red,1,1,1,1,0,0,1,1,0
1226,Red,1,1,1,1,0,1,1,1,1
1330,Red,0,0,1,1,1,1,0,0,0
1751,Red,1,1,1,1,0,1,1,1,1
727,Blue,0,1,0,0,1,1,1,1,0
2326,Blue,1,1,0,1,0,0,0,1,1
1738,Red,0,1,1,1,0,1,0,1,1
2348,Red,1,0,1,1,0,1,0,1,0
1334,Blue,1,1,0,0,1,1,0,1,1
2131,Blue,1,1,0,1,1,1,0,0,1
828,Blue,1,1,0,0,1,0,1,1,1
965,Red,1,1,1,1,1,1,1,1,1
1203,Blue,1,1,0,0,1,0,1,1,1
1898,Blue,1,1,0,1,0,1,0,1,1
661,Red,0,1,1,1,1,0,1,1,1
1915,Red,1,0,1,0,1,1,0,1,0
1542,Red,1,0,1,0,1,0,1,0,0
1545,Blue,1,0,1,1,1,1,0,0,1
1022,Red,0,1,1,1,1,1,1,1,1
1743,Red,1,1,1,0,0,1,1,1,1
1570,Red,0,1,1,1,0,1,1,1,1
1952,Blue,1,0,1,0,0,0,1,0,1
1438,Red,1,0,1,0,0,0,1,0,1
674,Blue,1,1,0,1,1,0,1,1,1
1865,Red,1,0,1,0,1,1,1,0,1
1718,Red,0,0,1,0,1,1,0,0,1
1761,Blue,0,0,1,1,1,0,0,0,0
1452,Red,0,1,1,0,1,0,1,1,1
1896,Blue,0,1,0,0,1,0,1,1,0
1409,Red,0,1,1,1,1,1,0,1,1
1650,Red,0,1,1,0,1,0,0,1,1
1382,Red,1,1,1,1,0,1,1,1,1
1282,Red,1,1,1,1,1,1,1,1,0
1259,Red,0,1,1,1,1,1,1,1,1
1717,Red,1,0,1,1,1,0,1,0,0
916,Red,1,1,1,1,1,0,1,1,1
1403,Red,1,0,1,0,1,0,0,1,1
1997,Red,1,1,1,1,0,1,1,1,1
1372,Red,0,1,1,1,1,1,1,1,1
954,Red,0,1,1,1,0,1,1,1,1
1227,Red,0,1,1,1,1,0,1,1,1
1546,Red,1,1,1,0,0,1,1,1,1
1378,Blue,0,1,0,1,1,1,1,1,0
1111,Red,0,1,1,1,1,1,1,1,0
983,Red,1,1,1,1,1,1,1,1,0
1331,Red,0,0,1,0,0,1,1,1,1
1194,Blue,1,0,0,0,1,0,1,1,1
1876,Red,1,0,1,1,1,0,0,0,1
1369,Red,1,1,1,1,0,0,1,1,1
1475,Blue,1,1,0,0,0,1,1,1,0
938,Red,0,1,1,0,0,1,1,1,1
1153,Blue,0,1,0,0,1,1,1,1,1
1184,Blue,1,1,0,0,1,1,0,1,1
1638,Blue,1,1,0,0,1,1,1,1,1
2065,Blue,1,0,0,1,0,1,0,1,1
1014,Red,1,1,1,0,1,0,0,1,1
1268,Red,1,1,1,1,0,1,1,0,1
2666,Blue,1,1,0,1,0,1,0,1,1
1339,Blue,0,0,0,0,1,1,1,1,1
1133,Red,0,0,1,1,1,1,1,1,0
611,Blue,0,1,0,1,1,1,1,1,1
915,Red,1,1,1,1,1,0,1,0,1
1550,Blue,0,1,0,0,0,1,1,1,1
1040,Blue,1,1,0,1,1,0,1,1,1
1887,Blue,1,0,1,1,1,1,0,0,1
2142,Blue,1,0,1,1,0,1,1,0,0
1263,Blue,0,0,0,0,0,1,1,1,1
1964,Blue,0,0,0,1,0,1,0,1,1
1029,Blue,1,1,0,1,0,1,1,1,1
949,Blue,1,1,0,0,1,0,1,0,1
915,Red,1,1,1,0,1,1,1,0,0
2230,Blue,0,0,1,0,1,0,0,1,1
2266,Red,1,0,1,1,0,1,0,1,1
1222,Red,0,1,1,0,1,0,1,0,0
1300,Blue,1,1,1,1,0,1,0,1,1
1489,Red,1,1,1,1,1,0,1,1,1
2072,Blue,1,0,0,1,0,1,1,0,0
1277,Red,0,1,1,1,1,0,1,1,1
1481,Red,1,1,1,1,1,1,1,1,1
1170,Blue,0,1,0,0,1,1,1,1,1
1214,Blue,1,1,0,1,1,1,1,1,1
2228,Red,1,1,1,1,1,0,0,0,1
1057,Blue,0,1,0,1,1,1,1,1,1
1278,Red,0,0,1,1,1,0,1,1,1
2364,Blue,1,0,1,0,0,1,1,0,1
947,Blue,0,1,0,1,1,0,1,1,1
1712,Red,0,0,1,1,1,1,1,0,0
1949,Blue,0,0,0,0,1,1,0,1,0
1450,Red,0,1,1,1,0,0,0,1,1
1548,Blue,1,1,0,0,1,0,0,0,0
1549,Blue,1,1,0,1,1,1,1,1,0
563,Red,0,1,1,1,1,0,1,1,1
912,Blue,1,1,0,1,1,0,1,1,1
2000,Red,1,1,1,1,1,0,0,1,1
1811,Blue,0,0,0,1,1,1,0,1,1
1725,Red,0,1,1,0,1,0,1,0,0
1683,Red,0,0,1,0,1,0,1,1,1
1924,Blue,1,1,1,0,1,0,1,1,1
1328,Blue,1,0,0,0,1,1,1,1,1
1707,Red,0,0,1,0,0,0,0,1,1
1602,Blue,0,1,0,0,1,0,1,0,0
1234,Red,1,1,1,1,0,0,1,1,1
1458,Red,0,0,1,1,0,1,0,1,1
1212,Red,1,1,1,1,0,1,0,1,1
1731,Red,1,0,1,0,0,1,1,1,1
1607,Red,0,1,1,0,1,1,1,0,1
1021,Red,1,1,1,1,0,1,1,1,0
982,Red,1,1,1,1,1,0,1,1,1
